country_code,device_category,ad_unit_name,requests_old,cpma_old,fill_rate_old,fp_rules_old,fp_vertex_old,lb_old,ub_old,fp_old,requests_new,cpma_new,fill_rate_new,fp_rules_new,fp_vertex_new,lb_new,ub_new,fp_new
CS,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0.007684,0.026315789,-100,0.345450521,0.036756601,1.637183428,0.345450521,2,0.011148,0.037037037,-100,0.350344986,0.041567326,1.596889973,0.350344986
CS,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.003333,0.041666667,-100,0.3839899,0.028804515,1.898616791,0.3839899,1,0.000826,0.043478261,-100,0.381226152,0.028560502,1.891102672,0.381226152
CV,Desktop,/4735792/reuters_billboard_desktop_1,2,0,0,-100,0.270056039,-0.010993968,1.700102806,0.270056039,2,0,0,-100,0.270056039,-0.010993968,1.700102806,0.270056039
CV,Smartphone,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.283122212,-0.018444795,1.638946891,0.283122212,1,0,0,-100,0.283122212,-0.018444797,1.638946891,0.283122212
CV,Smartphone,/4735792/reuters_mobile_leaderboard,2,0,0,-100,0.275412649,-0.019129021,1.47873497,0.275412649,4,0.003646,0.03539823,-100,0.27457881,-0.011249862,1.423171401,0.27457881
CV,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0,0,-100,0.266802579,-0.025748733,1.581170797,0.266802579,1,0.010056,0.055555556,-100,0.268293858,-0.013941315,1.513804317,0.268293858
CV,Desktop,/4735792/reuters_desktop_native_1,1,0,0,-100,0.295614302,-0.028851822,1.635032535,0.295614302,1,0,0,-100,0.295614302,-0.028851822,1.635032535,0.295614302
CV,Desktop,/4735792/reuters_billboard_desktop_3,1,0,0,-100,0.260814369,-0.040668063,1.780936599,0.260814369,1,0,0,-100,0.260814399,-0.040668067,1.78093648,0.260814399
CV,Desktop,/4735792/reuters_desktop_right_rail_1,3,0,0,-100,0.312583208,-0.033728268,1.471382618,0.312583208,3,0.004541,0.027027027,-100,0.313129604,-0.026827326,1.455261946,0.313129604
CV,Desktop,/4735792/reuters_mpu,5,0,0,-100,0.291769207,-0.023453819,1.646823525,0.291769207,5,0,0,-100,0.291769207,-0.023453819,1.646823525,0.291769207
CV,Desktop,/4735792/reuters_desktop_right_rail_2,3,0,0,-100,0.330086499,-0.031036252,1.519381404,0.330086499,3,0,0,-100,0.330086499,-0.031036252,1.519381404,0.330086499
CW,Smartphone,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.350913048,0.030995021,1.79338491,0.350913048,1,0.137404,0.14893617,-100,0.410604149,0.072221696,1.751470923,0.410604149
CW,Desktop,/4735792/reuters_mpu,2,0.007581,0.016129032,-100,0.342355102,0.028923696,1.816747546,0.342355102,2,0.047,0.1,-100,0.352893978,0.046194274,1.735825419,0.352893978
CW,Desktop,/4735792/reuters_billboard_desktop_3,2,0.007581,0.016129032,-100,0.304524332,0.018947134,1.980040908,0.304524332,2,0,0,-100,0.303092182,0.014667724,1.997179389,0.303092182
CW,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.008889,0.055555556,-100,0.300098777,0.0305837,1.705565691,0.300098777,4,0.150061,0.515151515,-100,0.291849524,0.076707326,1.274958253,0.291849524
CW,Desktop,/4735792/reuters_desktop_right_rail_4,2,0.008889,0.055555556,-100,0.38935402,0.03412931,1.846324325,0.38935402,3,0,0,-100,0.39662832,0.026724277,1.900064826,0.39662832
CW,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,2,0.026286,0.071428571,-100,0.375099868,0.040512443,1.532238007,0.375099868,2,0.013489,0.087591241,-100,0.354124397,0.039243959,1.491076469,0.354124397
CW,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0.026286,0.071428571,-100,0.351383358,0.040780269,1.639888167,0.351383358,1,0.01532,0.12,-100,0.331646293,0.042974152,1.551783562,0.331646293
CW,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.079455,0.318181818,-100,0.36006844,0.058133792,1.436535716,0.36006844,5,0.252444,0.619047619,-100,0.406521916,0.085298613,1.39742589,0.406521916
CW,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.079455,0.318181818,-100,0.379938573,0.061421048,1.481982589,0.379938573,4,0.1438,0.266666667,-100,0.451617509,0.081793703,1.543018699,0.451617509
CY,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.248328358,-0.0133405,1.578202128,0.248328358,11,0.107297,0.337837838,-100,0.266098946,0.045273412,1.1275419,0.266098946
CY,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,9,0,0,-100,0.254142255,-0.006237037,1.385091066,0.254142255,44,0.007514,0.037356322,-100,0.259183735,0.009981796,1.269713998,0.259183735
CY,Desktop,/4735792/reuters_mobile_leaderboard,1,0.027542,0.083333333,-100,0.249219552,-0.004959447,1.592350364,0.249219552,1,0.046231,0.153846154,-100,0.25248751,0.007799968,1.559647799,0.25248751
CY,Desktop,/4735792/reuters_mobile_mpu_1,1,0.027542,0.083333333,-100,0.273523033,0.005218437,1.792384505,0.273523033,1,0,0,-100,0.271370888,-0.013745837,1.870814323,0.271370888
CY,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.015246,0.086956522,-100,0.261256069,0.006631894,1.506267905,0.261256069,5,0.073765,0.176470588,-100,0.287866116,0.031592857,1.389169574,0.287866116
CY,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.015246,0.086956522,-100,0.265043795,-0.002665624,1.439556599,0.265043795,6,0.102928,0.173913043,-100,0.306894153,0.03177049,1.34911716,0.306894153
CY,Smartphone,/4735792/reuters_mobile_mpu_1,3,0.05336,0.12,-100,0.294096589,0.031425893,1.55488193,0.294096589,5,0.140531,0.302083333,-100,0.308852464,0.059296727,1.426708102,0.308852464
CY,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0.1025,0.166666667,-100,0.293822646,0.039630175,1.573407054,0.293822646,10,0.111924,0.27173913,-100,0.292904973,0.055483647,1.354276061,0.292904973
CY,Desktop,/4735792/reuters_desktop_right_rail_1,6,0.059494,0.176136364,-100,0.304060906,0.018456314,1.415450573,0.304060906,6,0.204106,0.361702128,-100,0.338639528,0.056564946,1.397549868,0.338639528
CY,Desktop,/4735792/reuters_desktop_leaderboard_atf,2,0.059494,0.176136364,-100,0.25703457,0.018546304,1.397554278,0.25703457,2,0.109178,0.217054264,-100,0.266627014,0.029868806,1.416389823,0.266627014
CY,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.059494,0.176136364,-100,0.282214999,0.008857776,1.771896243,0.282214999,2,0.051257,0.128712871,-100,0.287525147,0.005097748,1.787938118,0.287525147
CY,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.068824,0.176470588,-100,0.260573268,0.025892749,1.394697905,0.260573268,34,0.029753,0.100529101,-100,0.264605582,0.023286173,1.282919526,0.264605582
CY,Desktop,/4735792/reuters_billboard_desktop_3,6,0.089502,0.186915888,-100,0.272102833,0.017731799,1.654005885,0.272102833,6,0.002131,0.008196721,-100,0.259736478,-0.024542797,1.751032472,0.259736478
CY,Desktop,/4735792/reuters_mpu,1,0.089502,0.186915888,-100,0.285091311,0.016513953,1.617914081,0.285091311,1,0.244,0.504347826,-100,0.290743589,0.055140771,1.546755552,0.290743589
CY,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,2,0.0956,0.228571429,-100,0.275705248,0.028463712,1.229465127,0.275705248,5,0.070353,0.2,-100,0.274757951,0.025586903,1.202155709,0.274757951
CY,Smartphone,/4735792/reuters_mpu,1,0.188127,0.265822785,-100,0.314643443,0.04992291,1.519353867,0.314643443,1,0.811,0.8,-100,0.349136978,0.073026836,1.694822907,0.349136978
CY,Desktop,/4735792/reuters_desktop_native_1,1,0.195692,0.358974359,-100,0.29725039,0.045283698,1.561259031,0.29725039,2,0,0,-100,0.276155651,-0.017986298,1.706930757,0.276155651
CY,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.309333,0.5,-100,0.354744852,0.057016332,1.490123987,0.354744852,1,0.164152,0.412121212,-100,0.316709369,0.035153862,1.372516632,0.316709369
CY,Desktop,/4735792/reuters_desktop_native_2,1,0.1476,0.6,-100,0.262291789,0.033318073,1.348942757,0.262291789,1,0.027692,0.057692308,-100,0.291438222,-0.000263929,1.616811633,0.291438222
CZ,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,10,0.011076,0.02020202,-100,0.25690338,0.006926184,1.124959826,0.25690338,45,0.046078,0.150652432,-100,0.25967285,0.036836755,1.00536418,0.25967285
CZ,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,3,0.011076,0.02020202,-100,0.265436053,0.006347151,1.352876663,0.265436053,11,0.241954,0.409266409,-100,0.31037876,0.070806682,1.181672335,0.31037876
CZ,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0.011076,0.02020202,-100,0.251256049,-0.004068927,1.264940262,0.251256049,9,0.189271,0.267605634,-100,0.311983377,0.058895852,1.101988673,0.311983377
CZ,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,3,0.011076,0.02020202,-100,0.263224006,0.000998477,1.283491492,0.263224006,4,0.223224,0.442708333,-100,0.27905336,0.052667778,1.149236321,0.27905336
CZ,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.006643,0.035714286,-100,0.236502647,-0.001359562,1.21485579,0.236502647,40,0.119948,0.283290925,-100,0.271834731,0.055403974,1.071657181,0.271834731
CZ,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.006643,0.035714286,-100,0.263020724,0.004215171,1.406297922,0.263020724,8,0.236286,0.324324324,-100,0.333144128,0.065842941,1.300289273,0.333144128
CZ,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.017615,0.076923077,-100,0.267036438,-0.009356055,1.5655123,0.267036438,9,0.201404,0.228365385,-100,0.361307889,0.041885223,1.505151272,0.361307889
CZ,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.017615,0.076923077,-100,0.235219613,-0.005275482,1.220097899,0.235219613,21,0.239402,0.262111801,-100,0.311456561,0.06993816,1.126125693,0.311456561
CZ,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,5,0.094356,0.085253456,-100,0.279858261,0.003134415,1.536671281,0.279858261,5,0.150145,0.260869565,-100,0.279782444,0.029158011,1.408049345,0.279782444
CZ,Desktop,/4735792/reuters_mpu,4,0.094356,0.085253456,-100,0.286719501,0.015004016,1.433965087,0.286719501,6,0.101475,0.084016393,-100,0.294079095,0.018422781,1.418228984,0.294079095
CZ,Desktop,/4735792/reuters_billboard_desktop_1,6,0.094356,0.085253456,-100,0.278282374,0.037403699,1.364897609,0.278282374,7,0.344471,0.152941176,-100,0.376957238,0.085636377,1.704581499,0.376957238
CZ,Desktop,/4735792/reuters_desktop_native_1,1,0.056304,0.107551487,-100,0.261179894,0.005699729,1.447189569,0.261179894,10,0.004152,0.003809524,-100,0.268673122,-0.00718768,1.379542947,0.268673122
CZ,Desktop,/4735792/reuters_mobile_leaderboard,1,0.061459,0.113402062,-100,0.251492888,0.004738145,1.338463426,0.251492888,22,0.021308,0.070844687,-100,0.248602897,0.008285236,1.199188113,0.248602897
CZ,Smartphone,/4735792/reuters_mobile_mpu_2,2,0.048644,0.116438356,-100,0.270910829,0.012574026,1.201965928,0.270910829,10,0.21394,0.350943396,-100,0.30769816,0.060192723,1.111150026,0.30769816
CZ,Desktop,/4735792/reuters_billboard_desktop_4,2,0.190028,0.12037037,-100,0.28564316,0.014303914,1.308990359,0.28564316,2,0,0,-100,0.199339762,-0.036150925,1.214976549,0.199339762
CZ,Desktop,/4735792/reuters_billboard_desktop_3,1,0.190028,0.12037037,-100,0.307946652,0.017598517,1.736399531,0.307946652,15,0.050466,0.037296037,-100,0.27856949,0.000277496,1.446095467,0.27856949
CZ,Smartphone-iOS,/4735792/reuters_mpu,1,0.041853,0.123728814,-100,0.260201693,0.01385825,1.300372958,0.260201693,4,0.002025,0.012658228,-100,0.256377429,-2.05E-05,1.328347683,0.256377429
CZ,Desktop,/4735792/reuters_desktop_right_rail_2,6,0.059798,0.142857143,-100,0.302762359,0.016425421,1.252351284,0.302762359,27,0.217492,0.253052164,-100,0.374568313,0.06815026,1.24527359,0.374568313
CZ,Desktop,/4735792/reuters_desktop_native_2,2,0.059798,0.142857143,-100,0.27905485,0.019820591,1.347681999,0.27905485,15,0.001655,0.00486618,-100,0.281410396,0.000367489,1.339020967,0.281410396
CZ,Desktop,/4735792/reuters_desktop_right_rail_1,2,0.059798,0.142857143,-100,0.291469246,0.007307061,1.292895317,0.291469246,17,0.239128,0.300531915,-100,0.350771695,0.065420881,1.238346457,0.350771695
CZ,Desktop,/4735792/reuters_desktop_right_rail_3,1,0.084211,0.177631579,-100,0.263419688,0.031823974,1.28036809,0.263419688,3,0.114493,0.2,-100,0.27974993,0.044397537,1.251502633,0.27974993
CZ,Smartphone,/4735792/reuters_mpu,5,0.13556,0.290948276,-100,0.285587847,0.047124937,1.166740775,0.285587847,5,0.067412,0.117647059,-100,0.282154769,0.028498445,1.252392411,0.282154769
CZ,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.403693,0.666666667,-100,0.292980522,0.049575239,1.319982171,0.292980522,4,0.249581,0.418803419,-100,0.297000408,0.062338319,1.236111522,0.297000408
DE,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.085158,0.174863388,-100,0.262904048,0.019454882,1.514472961,0.262904048,49,1.049846,0.590047393,-100,0.473657519,0.184245035,2.142546415,0.473657519
DE,Smartphone,/4735792/reuters_mobile_mpu_4,2,0.085158,0.174863388,-100,0.201824829,0.002923894,1.137510419,0.201824829,2,0,0,-100,0.17408663,-0.036018867,1.292058349,0.17408663
DE,Smartphone,/4735792/reuters_mobile_leaderboard,11,0.085158,0.174863388,-100,0.243744954,0.024661887,1.299168229,0.243744954,380,0.435697,0.365789474,0.512582913,0.395047933,0.140207931,1.375953555,0.512582913
DE,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0.071045,0.213375796,-100,0.22896865,0.017118437,1.29350698,0.22896865,27,0.393202,0.445573295,-100,0.302241325,0.089389704,1.24832499,0.302241325
DE,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,2,0.071045,0.213375796,-100,0.226376712,0.013982561,1.236122489,0.226376712,436,0.102475,0.245412844,0.2742881,0.22661975,0.064173721,1.043259978,0.2742881
DE,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0.071045,0.213375796,-100,0.223558322,0.009853957,1.264853716,0.223558322,47,0.731522,0.654885655,-100,0.336858809,0.121189654,1.438190579,0.336858809
DE,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0.071045,0.213375796,-100,0.240136519,0.02084594,1.373123407,0.240136519,54,0.180407,0.584422968,-100,0.243057147,0.044641186,1.075910568,0.243057147
DE,Desktop,/4735792/reuters_billboard_desktop_1,1,0.227496,0.248,-100,0.26450187,0.053738784,1.795864105,0.26450187,14,0.411491,0.354881266,-100,0.316983372,0.112568259,1.799420595,0.316983372
DE,Desktop,/4735792/reuters_billboard_desktop_3,3,0.227496,0.248,-100,0.279776484,0.028082056,1.804193139,0.279776484,55,0.245273,0.368214885,-100,0.279393852,0.06879618,1.496382475,0.279393852
DE,Desktop,/4735792/reuters_billboard_desktop_4,3,0.227496,0.248,-100,0.254381061,0.027288133,1.431980848,0.254381061,3,0.140189,0.150943396,-100,0.230862141,0.001499084,1.438018084,0.230862141
DE,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.227496,0.248,-100,0.262130797,0.033380669,1.663183808,0.262130797,123,0.437057,0.43902439,-100,0.308976084,0.127537057,1.509458542,0.308976084
DE,Smartphone,/4735792/reuters_mobile_mpu_3,4,0.2633,0.291845494,-100,0.307075471,0.058939923,1.451839685,0.307075471,29,0.640229,0.457786116,-100,0.386613369,0.135880351,1.681963205,0.386613369
DE,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.2633,0.291845494,-100,0.290067524,0.039738566,1.478242874,0.290067524,27,0.892049,0.564224548,-100,0.418224484,0.156234503,1.867723703,0.418224484
DE,Desktop,/4735792/reuters_mobile_leaderboard,12,0.250214,0.30816777,-100,0.285522878,0.058364272,1.566788077,0.285522878,41,0.133834,0.270668177,-100,0.241795078,0.045756962,1.400859237,0.241795078
DE,Desktop,/4735792/reuters_mobile_mpu_1,4,0.250214,0.30816777,-100,0.300405085,0.051935948,1.735005975,0.300405085,7,0.565101,0.623188406,-100,0.329865336,0.085710213,1.891629219,0.329865336
DE,Desktop,/4735792/reuters_mobile_mpu_2,1,0.250214,0.30816777,-100,0.278704166,0.032914277,1.601152301,0.278704166,4,0.37119,0.329113924,-100,0.323115796,0.063813761,1.691949487,0.323115796
DE,Desktop,/4735792/reuters_desktop_right_rail_3,1,0.250214,0.30816777,-100,0.284002334,0.05245186,1.554513335,0.284002334,18,0.41714,0.497131931,-100,0.321289539,0.108706646,1.477555394,0.321289539
DE,Desktop,/4735792/reuters_mpu,41,0.357918,0.322574411,-100,0.33702445,0.097874403,1.698698997,0.33702445,45,0.32597,0.289179104,-100,0.334727943,0.091509275,1.675895691,0.334727943
DE,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,42,0.357918,0.322574411,-100,0.316224843,0.090428926,1.692717433,0.316224843,42,0.407271,0.249045802,-100,0.344039828,0.096507102,1.932308197,0.344039828
DE,Desktop,/4735792/reuters_desktop_right_rail_2,6,0.428405,0.484177215,-100,0.3585096,0.078578323,1.533179164,0.3585096,131,0.446137,0.511450382,-100,0.369068444,0.127487317,1.449491858,0.369068444
DE,Desktop,/4735792/reuters_desktop_native_1,1,0.428405,0.484177215,-100,0.319582164,0.063716494,1.833108306,0.319582164,54,0,0.02281668,-100,0.244998619,-0.002917494,1.447810531,0.244998619
DE,Desktop,/4735792/reuters_desktop_right_rail_4,5,0.428405,0.484177215,-100,0.342005461,0.073602818,1.791692615,0.342005461,65,0.315908,0.461277832,-100,0.308936775,0.083216898,1.466911077,0.308936775
DE,Desktop,/4735792/reuters_desktop_native_2,2,0.428405,0.484177215,-100,0.344378769,0.072774485,1.733484268,0.344378769,51,0,0.011560694,-100,0.268339753,-0.00089846,1.512203217,0.268339753
DE,Desktop,/4735792/reuters_desktop_right_rail_1,13,0.428405,0.484177215,-100,0.33633545,0.09247376,1.482315302,0.33633545,265,0.416853,0.456603774,-100,0.346796572,0.135884985,1.377482772,0.346796572
DE,Smartphone-iOS,/4735792/reuters_mpu,27,0.337665,0.50801131,-100,0.280586541,0.076630309,1.173697829,0.280586541,27,0.478356,0.711590296,-100,0.280897707,0.059735205,1.145639896,0.280897707
DE,Desktop,/4735792/reuters_mobile_mpu_3,1,0.632268,0.531578947,-100,0.333362728,0.078022003,2.001340628,0.333362728,3,0.329203,0.492753623,-100,0.279707253,0.056676652,1.470527768,0.279707253
DE,Smartphone,/4735792/reuters_mpu,16,0.571356,0.544852192,-100,0.335078776,0.106651962,1.594695687,0.335078776,18,0.757273,0.686217009,-100,0.342616498,0.104517892,1.648884654,0.342616498
DE,Tablet,/4735792/reuters_desktop_right_rail_1,1,0.571636,0.545454545,-100,0.366491914,0.067203872,1.688909173,0.366491914,3,0.553917,0.6875,-100,0.346990615,0.049289297,1.54204011,0.346990615
DE,Tablet,/4735792/reuters_mobile_mpu_3,1,0.408652,0.606741573,-100,0.268007666,0.042918228,1.592500567,0.268007666,1,0.4,0.466666667,-100,0.289667279,0.053319462,1.634026885,0.289667279
DE,Tablet,/4735792/reuters_mobile_mpu_2,1,0.408652,0.606741573,-100,0.269575775,0.047132831,1.585895538,0.269575775,1,0.137778,0.296296296,-100,0.235766828,0.0225002,1.562530875,0.235766828
DE,Tablet,/4735792/reuters_mobile_leaderboard,3,0.392545,0.636363636,-100,0.28809765,0.038426723,1.622572184,0.28809765,5,0.271129,0.441717791,-100,0.270544648,0.048433751,1.578640699,0.270544648
DJ,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,3,0,0,-100,0.243505284,0.00670585,1.445395589,0.243505284,3,0,0,-100,0.243505284,0.00670585,1.445395589,0.243505284
DK,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,2,0.030111,0.111111111,-100,0.254307389,0.03027606,1.267047763,0.254307389,21,0.308258,0.529255319,-100,0.290523708,0.070134178,1.080696702,0.290523708
DK,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,15,0.054984,0.114754098,-100,0.259798139,0.037805695,1.313856959,0.259798139,249,0.074839,0.116465863,-100,0.272337407,0.066152111,1.222914577,0.272337407
DK,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,2,0.100299,0.186528497,-100,0.279439032,0.046509217,1.388188243,0.279439032,26,0.381652,0.558064516,-100,0.314520597,0.08767017,1.211474299,0.314520597
DK,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,3,0.100299,0.186528497,-100,0.274176121,0.045808148,1.250546813,0.274176121,31,0.31473,0.421836228,-100,0.322814852,0.097239427,1.125751138,0.322814852
DK,Desktop,/4735792/reuters_desktop_right_rail_2,3,0.13151,0.190283401,-100,0.347417325,0.042062301,1.39871335,0.347417325,45,0.335167,0.373502467,-100,0.412227005,0.104676329,1.335681438,0.412227005
DK,Desktop,/4735792/reuters_desktop_right_rail_1,3,0.13151,0.190283401,-100,0.31782639,0.039495531,1.404874802,0.31782639,22,0.517457,0.488700565,-100,0.406963199,0.116103388,1.525265932,0.406963199
DK,Desktop,/4735792/reuters_desktop_native_1,1,0.13151,0.190283401,-100,0.297975034,0.034841742,1.571670771,0.297975034,26,0.01355,0.012605042,-100,0.282995135,0.010846701,1.447322249,0.282995135
DK,Smartphone-iOS,/4735792/reuters_mpu,4,0.13855,0.194029851,-100,0.298894942,0.052855343,1.411479712,0.298894942,4,0.161389,0.166666667,-100,0.31273219,0.055933297,1.486764669,0.31273219
DK,Smartphone,/4735792/reuters_mobile_leaderboard,5,0.169399,0.202453988,-100,0.312446922,0.058829036,1.409638405,0.312446922,83,0.161072,0.254693367,-100,0.303457379,0.076751061,1.269992232,0.303457379
DK,Desktop,/4735792/reuters_mobile_leaderboard,6,0.162526,0.255060729,-100,0.292978615,0.052020546,1.52137959,0.292978615,14,0.147517,0.255747126,-100,0.288398623,0.053735223,1.47229743,0.288398623
